,best_new_music,author,author_type,year,genre_electronic,genre_experimental,genre_folk,genre_global,genre_jazz,genre_metal,genre_pop,genre_rap,genre_rock,genre_country,genre_r&b,words_count,polarity
21478,0,marc hogan,senior staff writer,2004.0,0,0,0,0,0,0,0,0,1,0,0,617,0.11761135161135162
21479,0,marc hogan,senior staff writer,2004.0,0,0,0,0,0,1,0,0,0,0,0,617,0.11761135161135162
21480,0,scott plagenhoef,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,783,0.10630920005920007
21482,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,1,0,0,0,1,636,0.11153039832285117
21483,0,matthew murphy,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,652,0.029416911686798067
21484,0,brandon stosuy,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,878,5.311046977714207e-05
21485,0,brandon stosuy,contributor,2004.0,0,0,0,0,0,1,0,0,0,0,0,878,5.311046977714207e-05
21486,0,brandon stosuy,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,878,5.311046977714207e-05
21487,0,brandon stosuy,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,878,5.311046977714207e-05
21488,0,mark richardson,executive editor,2004.0,1,0,0,0,0,0,0,0,0,0,0,825,0.12845660437123851
21489,0,scott plagenhoef,contributor,1982.0,0,0,0,0,0,0,0,0,1,0,0,1069,0.20649274967456793
21490,0,scott plagenhoef,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,1069,0.20649274967456793
21491,0,brian howe,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,971,0.07184043734043732
21492,0,brian howe,contributor,2004.0,0,0,0,0,0,1,0,0,0,0,0,971,0.07184043734043732
21494,0,jonathan zwickel,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,650,0.1266002415458937
21496,0,rob mitchum,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,975,0.0862906191031191
21497,0,dominique leone,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,608,0.0928188131313131
21498,0,dominique leone,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,608,0.0928188131313131
21499,0,david moore,contributor,1988.0,0,0,0,0,0,0,0,0,1,0,0,600,0.1250615763546798
21500,0,david moore,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,600,0.1250615763546798
21501,0,david moore,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,587,0.09179159302236224
21502,0,david moore,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,587,0.09179159302236224
21504,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,793,0.04979282022886677
21505,0,joe tangari,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,793,0.04979282022886677
21506,0,joe tangari,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,793,0.04979282022886677
21510,0,matthew murphy,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,490,0.05730271464646466
21511,0,matthew murphy,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,490,0.05730271464646466
21512,0,marc hogan,senior staff writer,2004.0,0,0,0,0,0,0,0,0,1,0,0,546,0.09168759018759019
21513,0,nick sylvester,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,507,0.1377366071428571
21514,0,nick sylvester,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,507,0.1377366071428571
21515,0,stephen m. deusner,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,626,0.1100411457229639
21516,0,stephen m. deusner,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,626,0.1100411457229639
21517,0,matthew murphy,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,561,0.09854214413037943
21518,0,matthew murphy,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,561,0.09854214413037943
21519,0,mark richardson,executive editor,2004.0,1,0,0,0,0,0,0,0,0,0,0,459,0.12512879420774156
21520,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,1,0,0,0,1,695,0.14600862100862103
21521,0,marc hogan,senior staff writer,2004.0,0,0,0,0,0,0,0,0,1,0,0,489,0.1970974025974026
21523,0,brian howe,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,480,0.12937814101607203
21524,0,brian howe,contributor,2004.0,0,0,0,0,0,0,1,0,0,0,1,480,0.12937814101607203
21527,0,jonathan zwickel,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,497,-0.003047646797646799
21531,0,joe tangari,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,708,0.11173552754435104
21534,0,dominique leone,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,642,0.06225885225885227
21535,0,dominique leone,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,642,0.06225885225885227
21545,0,marc hogan,senior staff writer,2004.0,0,0,0,0,0,0,0,0,1,0,0,617,0.13143217893217893
21546,0,david moore,contributor,2004.0,0,0,0,0,1,0,0,0,0,0,0,544,0.052425195349723654
21547,0,david moore,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,544,0.052425195349723654
21551,0,brian howe,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,899,0.10219010232746496
21552,0,brian howe,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,899,0.10219010232746496
21556,0,jonathan zwickel,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,470,0.07773848175633889
21557,0,nick sylvester,contributor,2004.0,0,0,0,0,0,0,0,1,0,0,0,638,0.04726190476190478
21561,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,521,0.13871293800539083
21562,0,mark richardson,executive editor,2004.0,1,0,0,0,0,0,0,0,0,0,0,600,0.05000398440696949
21569,0,stephen m. deusner,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,700,0.07623617123617124
21570,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,824,0.07405772005772006
21571,0,dominique leone,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,609,0.1707473716759431
21575,0,stephen m. deusner,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,602,0.161547447261733
21576,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,651,0.13857392280921696
21579,0,brian howe,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,583,0.10316774891774895
21580,0,brian howe,contributor,2004.0,0,0,0,0,0,1,0,0,0,0,0,583,0.10316774891774895
21586,0,brian howe,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,745,0.11613794191919191
21587,0,brian howe,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,745,0.11613794191919191
21588,0,jonathan zwickel,contributor,2004.0,0,0,0,0,1,0,0,0,0,0,0,742,0.09009740259740259
21589,0,jonathan zwickel,contributor,2004.0,0,0,0,0,1,0,0,0,0,0,0,742,0.09009740259740259
21590,0,jonathan zwickel,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,742,0.09009740259740259
21591,0,jonathan zwickel,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,742,0.09009740259740259
21593,0,stephen m. deusner,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,509,0.09558966861598438
21599,0,amanda petrusich,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,454,0.1309640522875817
21602,0,nick sylvester,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,627,0.05601626016260162
21604,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,563,0.2265724314000176
21606,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,477,0.11779761904761907
21607,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,477,0.11779761904761907
21608,0,andy beta,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,434,0.1111169837914024
21609,0,andy beta,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,434,0.1111169837914024
21610,0,andy beta,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,434,0.1111169837914024
21611,0,andy beta,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,434,0.1111169837914024
21612,1,brandon stosuy,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,664,0.08162781662781661
21613,1,brandon stosuy,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,664,0.08162781662781661
21621,0,jonathan zwickel,contributor,2004.0,0,0,0,0,1,0,0,0,0,0,0,707,0.1532809081599404
21623,0,brian howe,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,571,0.10091218305504021
21624,0,dominique leone,contributor,2004.0,0,0,0,1,0,0,0,0,0,0,0,654,0.13934920634920633
21625,0,dominique leone,contributor,2004.0,0,0,0,1,0,0,0,0,0,0,0,654,0.13934920634920633
21626,0,dominique leone,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,654,0.13934920634920633
21627,0,dominique leone,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,654,0.13934920634920633
21628,0,nick sylvester,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,649,0.15344348659003834
21629,0,nick sylvester,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,649,0.15344348659003834
21630,0,nick sylvester,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,649,0.15344348659003834
21631,0,rob mitchum,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,623,0.12890774629410998
21632,0,rob mitchum,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,623,0.12890774629410998
21636,0,mark richardson,executive editor,2004.0,0,0,0,0,1,0,0,0,0,0,0,565,0.22854058441558442
21637,0,mark richardson,executive editor,2004.0,1,0,0,0,0,0,0,0,0,0,0,565,0.22854058441558442
21638,0,stephen m. deusner,contributor,2004.0,0,0,0,0,0,0,1,0,0,0,1,344,0.062196307094266275
21639,0,jonathan zwickel,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,609,0.06451018117684786
21643,0,amanda petrusich,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,412,0.10050773694390715
21644,0,stephen m. deusner,contributor,2003.0,0,0,0,0,0,0,0,0,1,0,0,594,0.04327601410934744
21648,0,brian howe,contributor,2004.0,0,0,0,0,0,1,0,0,0,0,0,555,-0.016110816621020697
21649,0,nick sylvester,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,742,0.04727018079959256
21650,0,nick sylvester,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,742,0.04727018079959256
21651,0,brandon stosuy,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,499,0.08043543336096529
21654,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,534,0.24203533176593517
21655,0,mark pytlik,contributor,2004.0,0,0,1,0,0,0,0,0,0,1,0,414,0.2172268907563025
21656,0,brian howe,contributor,1993.0,0,0,0,0,0,0,0,0,1,0,0,702,0.04995421833345562
21657,0,brian howe,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,702,0.04995421833345562
21658,0,brian howe,contributor,1993.0,0,0,0,0,0,0,0,0,1,0,0,702,0.04995421833345562
21659,0,brian howe,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,702,0.04995421833345562
21660,0,brian howe,contributor,1993.0,0,0,0,0,0,1,0,0,0,0,0,702,0.04995421833345562
21661,0,brian howe,contributor,2004.0,0,0,0,0,0,1,0,0,0,0,0,702,0.04995421833345562
21662,0,brian howe,contributor,1993.0,0,0,0,0,0,1,0,0,0,0,0,702,0.04995421833345562
21663,0,brian howe,contributor,2004.0,0,0,0,0,0,1,0,0,0,0,0,702,0.04995421833345562
21668,0,stephen m. deusner,contributor,1990.0,0,0,0,0,0,0,0,0,1,0,0,1163,0.10363092231842232
21669,0,stephen m. deusner,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,1163,0.10363092231842232
21670,0,jonathan zwickel,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,609,0.16614157119476267
21676,0,nick sylvester,contributor,2000.0,0,0,1,0,0,0,0,0,0,1,0,871,0.1859968102073365
21677,0,nick sylvester,contributor,2004.0,0,0,1,0,0,0,0,0,0,1,0,871,0.1859968102073365
21678,0,jonathan zwickel,contributor,2004.0,0,0,0,0,1,0,0,0,0,0,0,595,0.09716880341880342
21679,0,jonathan zwickel,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,595,0.09716880341880342
21680,0,amanda petrusich,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,450,0.028081797235023045
21683,0,nick sylvester,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,1025,0.20159659143964714
21684,0,nick sylvester,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,1025,0.20159659143964714
21685,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,690,0.06517305996472664
21686,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,690,0.06517305996472664
21690,0,brian howe,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,643,0.065580429031516
21696,0,brian howe,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,693,0.06663945123503949
21699,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,652,0.07924242424242424
21700,0,joe tangari,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,652,0.07924242424242424
21702,0,nick sylvester,contributor,2004.0,0,0,0,0,0,0,0,1,0,0,0,767,0.09221248196248197
21703,0,dominique leone,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,1077,-0.01972586896829319
21704,0,dominique leone,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,1077,-0.01972586896829319
21705,0,stephen m. deusner,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,456,0.12794011544011544
21706,0,stephen m. deusner,contributor,2004.0,0,0,1,0,0,0,0,0,0,1,0,456,0.12794011544011544
21707,0,stephen m. deusner,contributor,2004.0,0,0,0,0,0,1,0,0,0,0,0,456,0.12794011544011544
21710,0,scott plagenhoef,contributor,2003.0,0,0,0,0,0,0,0,0,1,0,0,888,0.21807124800082547
21712,0,mark pytlik,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,647,0.07048611111111111
21713,0,nick sylvester,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,553,0.07909823862204816
21714,0,jonathan zwickel,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,659,0.17520755848220632
21716,0,stephen m. deusner,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,474,0.06169931161734442
21717,0,stephen m. deusner,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,474,0.06169931161734442
21718,0,mark richardson,executive editor,2004.0,0,0,0,0,0,0,0,0,1,0,0,548,0.036941282923425765
21720,0,rob mitchum,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,771,0.17153117445325236
21722,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,1,0,0,0,1,802,0.1972481021394065
21723,0,brian howe,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,488,0.10486916357452072
21724,0,dominique leone,contributor,2004.0,0,0,0,0,0,0,1,0,0,0,1,464,0.19077622919086332
21725,0,jonathan zwickel,contributor,1993.0,0,0,0,0,0,0,0,0,1,0,0,578,0.16321337113590637
21726,0,jonathan zwickel,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,578,0.16321337113590637
21728,0,joe tangari,contributor,1981.0,0,0,0,0,0,0,0,0,1,0,0,715,0.07443438852813852
21729,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,715,0.07443438852813852
21730,0,joe tangari,contributor,1981.0,0,1,0,0,0,0,0,0,0,0,0,715,0.07443438852813852
21731,0,joe tangari,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,715,0.07443438852813852
21732,0,joe tangari,contributor,1981.0,1,0,0,0,0,0,0,0,0,0,0,715,0.07443438852813852
21733,0,joe tangari,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,715,0.07443438852813852
21734,0,brian howe,contributor,2004.0,0,0,0,0,0,0,0,1,0,0,0,729,0.21380566225636646
21735,0,brian howe,contributor,2004.0,0,0,0,0,0,0,0,1,0,0,0,729,0.21380566225636646
21736,0,brian howe,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,636,0.09818137515505934
21737,0,brian howe,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,636,0.09818137515505934
21738,0,stephen m. deusner,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,541,0.0517188009123493
21739,0,stephen m. deusner,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,541,0.0517188009123493
21741,0,mark richardson,executive editor,2004.0,0,1,0,0,0,0,0,0,0,0,0,659,0.10593799660255353
21746,0,amanda petrusich,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,541,0.1017834595959596
21747,0,amanda petrusich,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,541,0.1017834595959596
21748,0,jonathan zwickel,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,768,0.05254122492494588
21751,0,nick sylvester,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,475,0.18907639979068552
21755,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,479,0.08330314009661836
21756,0,rob mitchum,contributor,2004.0,0,0,0,0,0,0,1,0,0,0,1,439,0.0639253108003108
21757,1,mark pytlik,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,524,0.15159165547096584
21759,0,brandon stosuy,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,746,0.06577468230694038
21760,0,brandon stosuy,contributor,2004.0,0,0,0,0,0,0,1,0,0,0,1,746,0.06577468230694038
21761,0,brandon stosuy,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,746,0.06577468230694038
21762,0,stephen m. deusner,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,515,0.12903419111752445
21763,0,brian howe,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,946,0.06177681474017684
21764,0,stephen m. deusner,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,692,0.13295592626917926
21767,0,scott plagenhoef,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,610,0.17450869236583522
21768,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,495,0.04713654401154401
21769,0,joe tangari,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,495,0.04713654401154401
21771,0,brian howe,contributor,2004.0,0,0,0,0,0,0,0,1,0,0,0,487,0.07327855477855477
21772,0,nick sylvester,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,563,0.13761984600099353
21776,0,nick sylvester,contributor,2004.0,0,0,0,0,1,0,0,0,0,0,0,752,0.1442073687182383
21777,0,nick sylvester,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,752,0.1442073687182383
21781,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,506,0.11996753246753247
21782,0,stephen m. deusner,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,734,0.10520202020202021
21783,0,jonathan zwickel,contributor,2004.0,0,0,0,0,0,0,0,1,0,0,0,501,0.005376063845451599
21784,0,jonathan zwickel,contributor,2004.0,0,0,0,0,0,0,0,1,0,0,0,501,0.005376063845451599
21785,0,mark richardson,executive editor,2004.0,0,0,0,0,0,0,0,0,1,0,0,506,0.15560492989597466
21786,0,mark richardson,executive editor,2004.0,1,0,0,0,0,0,0,0,0,0,0,506,0.15560492989597466
21789,0,jonathan zwickel,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,383,0.13764245014245013
21794,0,rob mitchum,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,1010,0.09052859421280474
21795,0,brian howe,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,686,0.10494799225931298
21796,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,578,-0.027845589155112965
21797,0,joe tangari,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,578,-0.027845589155112965
21798,0,amanda petrusich,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,465,0.06197180134680135
21800,0,dominique leone,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,993,0.06633525633525635
21801,0,dominique leone,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,993,0.06633525633525635
21802,0,brandon stosuy,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,618,0.07006132756132756
21803,0,brandon stosuy,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,618,0.07006132756132756
21804,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,531,0.15318001443001442
21805,0,joe tangari,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,531,0.15318001443001442
21806,0,matt lemay,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,588,0.07578042328042331
21807,0,matt lemay,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,588,0.07578042328042331
21808,0,nick sylvester,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,557,0.11973445636489113
21811,0,stephen m. deusner,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,488,0.10241404428904428
21812,0,jonathan zwickel,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,635,0.14936137436137437
21813,0,stephen m. deusner,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,598,0.09389094239094241
21822,1,scott plagenhoef,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,541,0.14127651515151513
21823,1,scott plagenhoef,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,541,0.14127651515151513
21824,0,brent dicrescenzo,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,1197,0.056372819100091835
21825,0,brent dicrescenzo,contributor,2004.0,0,0,0,0,0,0,0,1,0,0,0,1197,0.056372819100091835
21826,0,mark richardson,executive editor,2004.0,0,0,0,0,0,0,1,0,0,0,1,551,0.13545159847976748
21827,0,mark richardson,executive editor,2004.0,0,0,0,0,0,0,1,0,0,0,1,551,0.13545159847976748
21828,0,mark richardson,executive editor,2004.0,0,1,0,0,0,0,0,0,0,0,0,551,0.13545159847976748
21829,0,mark richardson,executive editor,2004.0,0,1,0,0,0,0,0,0,0,0,0,551,0.13545159847976748
21831,0,jonathan zwickel,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,769,0.03970565819157369
21832,0,rob mitchum,contributor,2004.0,0,0,0,0,0,0,0,1,0,0,0,623,0.03490882034632034
21833,0,stephen m. deusner,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,480,0.0679565332626557
21834,0,stephen m. deusner,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,480,0.0679565332626557
21835,0,dominique leone,contributor,2003.0,0,1,0,0,0,0,0,0,0,0,0,816,0.1462265055619486
21836,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,587,0.12205832628909549
21837,0,nick sylvester,contributor,2004.0,0,0,0,0,0,0,1,0,0,0,1,501,0.22402508693492307
21841,0,jonathan zwickel,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,653,0.06221701795472287
21846,1,brandon stosuy,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,773,0.16264901764901765
21847,0,stephen m. deusner,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,524,0.05462219598583236
21850,0,scott plagenhoef,contributor,2004.0,0,0,0,0,0,0,1,0,0,0,1,1110,0.14308962642295978
21851,0,scott plagenhoef,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,1110,0.14308962642295978
21852,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,563,0.09815931423074281
21853,0,joe tangari,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,563,0.09815931423074281
21854,0,rob mitchum,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,481,0.13171101774042948
21858,0,mark richardson,executive editor,2004.0,0,0,0,0,1,0,0,0,0,0,0,454,0.09302325581395347
21859,0,mark richardson,executive editor,2004.0,0,1,0,0,0,0,0,0,0,0,0,454,0.09302325581395347
21860,0,nick sylvester,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,614,0.11115384023158413
21864,0,jonathan zwickel,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,666,0.11361787187680042
21866,0,dominique leone,contributor,1988.0,0,1,0,0,0,0,0,0,0,0,0,1375,0.057797112153863975
21867,0,dominique leone,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,1375,0.057797112153863975
21888,0,stephen m. deusner,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,546,0.20857905982905983
21889,0,stephen m. deusner,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,644,0.15851523042929297
21890,0,stephen m. deusner,contributor,2004.0,0,0,1,0,0,0,0,0,0,1,0,644,0.15851523042929297
21893,0,brandon stosuy,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,494,0.10436001620212147
21894,0,brandon stosuy,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,494,0.10436001620212147
21896,0,amanda petrusich,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,414,0.02703340394829756
21897,0,amanda petrusich,contributor,2004.0,0,0,1,0,0,0,0,0,0,1,0,414,0.02703340394829756
21898,0,stephen m. deusner,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,732,0.11025720164609054
21899,0,dominique leone,contributor,2003.0,0,0,0,0,0,0,0,0,1,0,0,584,0.08214572275796765
21900,0,dominique leone,contributor,2003.0,0,1,0,0,0,0,0,0,0,0,0,584,0.08214572275796765
21901,0,scott plagenhoef,contributor,1994.0,0,0,0,0,0,0,0,0,1,0,0,660,0.14775230987917554
21902,0,scott plagenhoef,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,660,0.14775230987917554
21903,0,scott plagenhoef,contributor,1994.0,0,1,0,0,0,0,0,0,0,0,0,660,0.14775230987917554
21904,0,scott plagenhoef,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,660,0.14775230987917554
21906,0,mark richardson,executive editor,2004.0,1,0,0,0,0,0,0,0,0,0,0,489,0.07764229597562931
21907,0,brandon stosuy,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,1331,0.16410388446678773
21908,0,brandon stosuy,contributor,2004.0,0,1,0,0,0,0,0,0,0,0,0,1331,0.16410388446678773
21909,0,brandon stosuy,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,1331,0.16410388446678773
21911,0,jonathan zwickel,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,513,0.25195670995670993
21912,0,joe tangari,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,496,0.15145951035781544
21913,0,amanda petrusich,contributor,2004.0,0,0,1,0,0,0,0,0,0,1,0,863,0.06722630614223538
21924,0,mark richardson,executive editor,2003.0,0,0,0,1,0,0,0,0,0,0,0,509,0.09798591239269208
21925,0,mark richardson,executive editor,2003.0,0,0,0,0,0,0,1,0,0,0,1,509,0.09798591239269208
21930,0,jonathan zwickel,contributor,2004.0,0,0,0,0,0,0,0,0,1,0,0,537,0.08123519679554161
21931,0,jonathan zwickel,contributor,2004.0,1,0,0,0,0,0,0,0,0,0,0,537,0.08123519679554161
21932,0,jonathan zwickel,contributor,2004.0,0,0,0,0,0,0,1,0,0,0,1,491,0.08542328042328044
21934,0,nick sylvester,contributor,2004.0,0,0,0,0,1,0,0,0,0,0,0,473,0.1886751233262861
